   alt                        press                      den                        temp                       eddy                       H2SO4aer                   C2H2aer                    C2H4aer                    C2H6aer                    HCNaer                     C4H4aer                    CH3CNaer                   HCCCNaer                   N2Oaer                     NH3aer                     S8aer                      HCaer1                     HCaer2                     HCaer3                     He                         H                          H2                         H2O                        OH                         O                          O2                         CO                         CO2                        HCO                        H2CO                       C                          CH                         CH2                        CH3                        CH4                        S                          S2                         S3                         S4                         H2S                        HS                         SO                         SO2                        CS                         CS2                        OCS                        CN                         HCN                        N                          NH                         NH2                        NH3                        C2                         C2H                        C2H2                       C2H4                       NO                         HNO                        HO2                        HNCO                       N2O                        H2O2                       O3                         NO2                        NO3                        SO3                        HNO2                       HNO3                       H2SO4                      HCl                        Cl                         Cl2                        HOCl                       N2H4                       ClO                        C2H6                       CH3OH                      CH2CO                      CH3CHO                     C3H4                       C3H6                       C4H2                       C4H4                       OClO                       HCS                        C2H3                       C2H5                       NCO                        1CH2                       HCCO                       NNH                        HSO                        CH3O                       H2COH                      H2CN                       N2H2                       C4H                        HCNOH                      C2H2OH                     CH3CO                      CH2CHO                     C2H3OH                     C2H4OH                     CH3O2                      HSO3                       N2H3                       NH2CO                      HS4                        C4H3                       CH2N2                      CH2CN                      CH3CN                      HCCCN                      H2SO4aer_r                 C2H2aer_r                  C2H4aer_r                  C2H6aer_r                  HCNaer_r                   C4H4aer_r                  CH3CNaer_r                 HCCCNaer_r                 N2Oaer_r                   NH3aer_r                   S8aer_r                    HCaer1_r                   HCaer2_r                   HCaer3_r                   
   2.50000000000000000E-001   9.84428581879467357E-001   2.47447074133161452E+019   2.88149990000000003E+002   1.00000000000000000E+005   6.34309622311159891E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.36287159332912063E-026   9.99999999999999929E-041   1.00644551951000052E-040   5.39344238982825565E-019   5.54546195392067149E-006   1.74516750276374928E-002   1.08201736788125626E-014   9.17025256563289304E-016   1.00000000000000002E-003   2.21429158287701392E-007   5.00000000000000010E-003   1.26235812737714651E-020   1.25749773254701884E-010   9.99999999999999929E-041   9.99999999999999929E-041   5.80129129945994510E-029   1.75084363580443413E-017   7.13709263984053611E-006   6.54686202117585649E-023   1.03836358850734295E-027   1.34290529632812248E-040   9.99999999999999929E-041   1.04371299023330119E-011   8.56351099617911055E-017   1.55640403529453968E-016   8.07353161186970133E-011   3.69775497057789355E-036   9.99999999999999929E-041   6.62151026739504002E-016   1.41364120032762488E-037   1.19660131977782651E-015   1.34746844023220936E-034   1.58106907782605203E-028   1.05716094036474186E-020   2.53398312758031415E-019   9.99999999999999929E-041   2.66249101093887209E-039   2.88850016844342653E-024   1.38520749706516304E-019   1.37652629105585945E-017   7.04422435203775751E-019   1.24963351565837425E-010   1.01885975385888724E-013   2.35939510063135959E-010   1.57613695773498737E-009   1.42591994242701152E-009   1.98308159906659017E-015   4.89291824072108401E-019   1.30502067072026177E-020   1.61153493647261800E-015   2.20609606535751035E-014   2.21978332961663794E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.60157793749200758E-026   9.99999999999999929E-041   1.30375827767970143E-017   1.96108032244339364E-014   1.62327625106064795E-021   1.15816722564339157E-020   3.60897004849473423E-036   3.95536708298580106E-031   6.66002685603193057E-040   9.99999999999999929E-041   9.99999999999999929E-041   6.87776252523535957E-036   3.41655090333992786E-033   4.17214441111696269E-020   9.69666593181059100E-020   6.70161954939814586E-033   9.22842336271111565E-034   4.78469183182725688E-030   1.27529066966620508E-015   1.22381535191059842E-016   7.24289427393316879E-014   7.70709639510812352E-026   7.55818395576565686E-025   9.99999999999999929E-041   1.98165191666561162E-024   5.85831046791742404E-038   2.89797151557638719E-022   8.11774867832629588E-025   5.52111907981566815E-018   1.22344420430021806E-020   3.66760615526540488E-009   2.52561084883686222E-021   9.73957131475689542E-027   2.14044131669596091E-015   9.99999999999999929E-041   9.99999999999999929E-041   1.97405404308388957E-021   1.17757323566376420E-030   1.23297444938957935E-021   8.01898354415019188E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   7.50000000000000000E-001   9.29262779823848972E-001   2.36244860119918961E+019   2.84900289999999984E+002   1.00000000000000000E+005   6.74348692859118312E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.00373899362293915E-025   9.99999999999999929E-041   1.00644580202861397E-040   5.96938339552217179E-019   5.54533909549515526E-006   1.09458291655164849E-002   1.17897890877361345E-014   1.26113522815205496E-015   9.99990202759175198E-004   2.21455043195698403E-007   5.00000179940375371E-003   1.61962589165110379E-020   1.46565189250821401E-010   9.99999999999999929E-041   9.99999999999999929E-041   6.28543599400133495E-029   1.78329093841471672E-017   7.13271367350774994E-006   1.28261528331645634E-022   1.85203136402155907E-027   4.33066177233567314E-040   9.99999999999999929E-041   1.08763760453319184E-011   8.73662393470075438E-017   3.55794319464574880E-016   1.22379485959692389E-010   3.75371329516590500E-036   9.99999999999999929E-041   6.62307286509615015E-016   1.19390512760376543E-037   1.20111784050554277E-015   1.90545104449306593E-034   1.68697083579891541E-028   9.78453538971418584E-021   2.41527767401759279E-019   9.99999999999999929E-041   4.28070927860884250E-039   2.86178567816935045E-024   1.34942858061857748E-019   1.67548395813045944E-017   7.20164819995697260E-019   1.38169008668544272E-010   1.01879540449144354E-013   2.35940297133680890E-010   1.74768776850395430E-009   1.78624852269771074E-009   2.17308502409467136E-015   5.57900169209213303E-019   2.17165013231972363E-020   1.67721152614681425E-015   2.55316407241258600E-014   3.40923351483688016E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.33405920578087802E-026   9.99999999999999929E-041   1.30457430827051838E-017   1.96103279962377414E-014   1.71633603388011934E-021   1.24314253282627326E-020   3.60689670260115073E-036   3.66504886217874905E-031   6.66002910063743644E-040   9.99999999999999929E-041   9.99999999999999929E-041   7.70148237267996202E-036   3.51841594744668281E-033   3.91657617117200815E-020   1.93689021293310920E-019   6.97151341175728554E-033   1.28901763512250606E-033   4.23591717411884833E-030   2.53933701470028818E-015   1.65733900478343950E-016   7.87741506570774366E-014   7.15049877933016329E-026   7.53343960464716608E-025   9.99999999999999929E-041   2.74937388588683681E-024   6.64964833657694064E-038   3.45566720108681399E-022   7.67638405427520700E-025   5.52111844824342617E-018   1.27427511302245950E-020   3.48447033687278406E-009   4.25236865054394400E-021   9.07406592581991989E-027   2.14673882436707566E-015   9.99999999999999929E-041   9.99999999999999929E-041   1.93604071583472323E-021   1.09976068676801428E-030   1.23329362113775524E-021   8.04724286628274105E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.25000000000000000E+000   8.76542066622417848E-001   2.25412525284914463E+019   2.81651090000000011E+002   1.00000000000000000E+005   7.52590478075432604E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.14138903377642238E-025   9.99999999999999929E-041   1.00644610030154955E-040   6.78844360129718777E-019   5.54526284616410267E-006   6.88053269436461005E-003   1.33674260664161657E-014   1.90783209594341660E-015   9.99980098760528107E-004   2.21505112539078482E-007   5.00000465615913804E-003   2.14680377254592418E-020   1.75677514386863668E-010   9.99999999999999929E-041   9.99999999999999929E-041   7.34541156415082725E-029   1.88803313465500915E-017   7.12842905396935769E-006   2.48678691176761279E-022   3.09296654986088830E-027   1.29461861670890860E-039   9.99999999999999929E-041   1.09532999907682946E-011   8.28988240166318831E-017   7.22093688406061962E-016   1.58896839243080393E-010   3.89028672254903649E-036   9.99999999999999929E-041   6.62662002738070469E-016   1.04386373134910163E-037   1.20600836192233722E-015   3.07294139597079295E-034   1.90260287813941328E-028   8.34227719997783391E-021   2.23865479629606784E-019   9.99999999999999929E-041   6.40548774148614196E-039   2.81069668890667754E-024   1.28070584221095865E-019   2.26799115571605149E-017   7.55094351286252801E-019   1.49462203544155498E-010   1.01869554253282642E-013   2.35942950810591530E-010   1.92700820976042289E-009   2.46678686387681189E-009   2.53225704902804486E-015   7.42489188453873985E-019   3.24023737224434056E-020   1.81665277686689370E-015   3.05912491956484488E-014   4.70321853645321363E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.89794625749891392E-026   9.99999999999999929E-041   1.30626350922886940E-017   1.95896165476773502E-014   1.90927780256329543E-021   1.38586948944050990E-020   3.60315904043420146E-036   3.18321996636359601E-031   6.66003365954867220E-040   9.99999999999999929E-041   9.99999999999999929E-041   9.42060456088455045E-036   3.67287827057190280E-033   3.49478925301246040E-020   3.82073373936871379E-019   7.83569524175862116E-033   1.95683452712465846E-033   3.82462136181026717E-030   5.27974585788372740E-015   2.35535955161445429E-016   9.05348447521784872E-014   6.21539376979365618E-026   7.48364085637720914E-025   9.99999999999999929E-041   3.99129915906481938E-024   7.79482504161338247E-038   4.30076685704279034E-022   6.90620551714182775E-025   5.52111758614511593E-018   1.28435907286287269E-020   3.15225607226125837E-009   6.38367541371559199E-021   7.84013617101462828E-027   2.15646393832507161E-015   9.99999999999999929E-041   9.99999999999999929E-041   1.99189135332634704E-021   9.63825937898311946E-031   1.23358386025448587E-021   8.07613677391831506E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.75000000000000000E+000   8.26215680810142072E-001   2.14949887675083694E+019   2.78402370000000019E+002   1.00000000000000000E+005   8.71751748649669555E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.36025460447610660E-025   9.99999999999999929E-041   1.00644641516962907E-040   7.68092181095091979E-019   5.54520459672015844E-006   4.33727675333227865E-003   1.51749964631332858E-014   2.96809531742832756E-015   9.99969627149188993E-004   2.21552755060133314E-007   5.00000806414918272E-003   2.80384504776223158E-020   2.08043664508787662E-010   9.99999999999999929E-041   9.99999999999999929E-041   8.59205785103481972E-029   1.99907414068312654E-017   7.12424086187224680E-006   4.51446587743746725E-022   4.58717760855045528E-027   3.21898303224800084E-039   9.99999999999999929E-041   1.07359583721769009E-011   7.41757492598694664E-017   1.33195243742313875E-015   1.90485742852003001E-010   4.11221264697533064E-036   9.99999999999999929E-041   6.63229212945846212E-016   9.09065030501603103E-038   1.21124274623490222E-015   5.25529322628388417E-034   2.19137463873911331E-028   6.60559964995112444E-021   2.03641406446852817E-019   9.99999999999999929E-041   9.06697673295761622E-039   2.73766372249908383E-024   1.18430881454526664E-019   3.34001876542379867E-017   8.15213467551246338E-019   1.60797218843873750E-010   1.01857678499186242E-013   2.35948415997941833E-010   2.09792309450646513E-009   3.50867684606410110E-009   3.07220290320742125E-015   1.05303890608063625E-018   4.53770868520262999E-020   2.04496945502252975E-015   3.73548829639043167E-014   6.08267972331596683E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.42066786443909042E-026   9.99999999999999929E-041   1.30887448696867342E-017   1.95250889339115121E-014   2.21649470169674099E-021   1.54297646095931081E-020   3.59802652081926321E-036   2.59757078698648711E-031   6.66004007713648175E-040   9.99999999999999929E-041   9.99999999999999929E-041   1.21514757930197304E-035   3.74021189989221474E-033   2.98041794097125516E-020   6.39627224874107860E-019   8.82148629869002907E-033   3.02477239497909812E-033   3.41318767331746537E-030   1.08684480542208276E-014   3.28208125612399776E-016   1.06937787131259144E-013   5.07354117248793526E-026   7.40984218025746452E-025   9.99999999999999929E-041   5.83460664803746786E-024   9.08362612373080143E-038   5.37500747374121384E-022   5.92377879100971089E-025   5.52111644544473739E-018   1.21268858064028533E-020   2.71195959214610712E-009   8.86217558033636037E-021   6.27882526651800714E-027   2.16799549307223235E-015   9.99999999999999929E-041   9.99999999999999929E-041   2.05617604376124450E-021   7.92172282612591641E-031   1.23352903920153027E-021   8.10540496437019869E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.25000000000000000E+000   7.78219369711142361E-001   2.04853176108088893E+019   2.75154139999999984E+002   1.00000000000000000E+005   1.03358033175779939E-010   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.67159080563973266E-025   9.99999999999999929E-041   1.00644674761134658E-040   8.53282694391395551E-019   5.54512976142536081E-006   2.74385559594990912E-003   1.69919621708765102E-014   4.59089232082852278E-015   9.99958710557123350E-004   2.21564438141295616E-007   5.00001174432267506E-003   3.49580295554719427E-020   2.36473215618775830E-010   9.99999999999999929E-041   9.99999999999999929E-041   9.76203081072720059E-029   2.08508932628060609E-017   7.12015122482041760E-006   7.58031992899627920E-022   6.08911943177740819E-027   6.62730140228450228E-039   9.99999999999999929E-041   1.02971011935528312E-011   6.39423354787062709E-017   2.28001276633422613E-015   2.17387745250754292E-010   4.39284208971961754E-036   9.99999999999999929E-041   6.63984010038390864E-016   7.76673028062824508E-038   1.21681659562400430E-015   9.16090525694052967E-034   2.52048123284372025E-028   4.93109828041232136E-021   1.82600884671863195E-019   9.99999999999999929E-041   1.22466062418374386E-038   2.64602904277900292E-024   1.06813991808609010E-019   5.26261509984534032E-017   9.08760230899136107E-019   1.70493204380325870E-010   1.01844946212615575E-013   2.35957421104986238E-010   2.22928810501635501E-009   4.96683621653845128E-009   3.81690608446601517E-015   1.53822680875084431E-018   6.09421535176947702E-020   2.38367930069411500E-015   4.56176319863376763E-014   7.50700127712773487E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.96221766677548103E-027   9.99999999999999929E-041   1.31245778586118839E-017   1.93952642198072895E-014   2.65897435788023207E-021   1.67209443659650528E-020   3.59172308941570890E-036   1.98977456496514402E-031   6.66004799559369429E-040   9.99999999999999929E-041   9.99999999999999929E-041   1.59815366581652901E-035   3.66397271842183899E-033   2.44139344350594507E-020   8.78710734635588746E-019   9.64756823410463790E-033   4.61151502529338133E-033   2.97225949667792354E-030   2.16757192523712698E-014   4.32815932133431763E-016   1.26962904419817641E-013   3.89089417147653384E-026   7.31507175449756298E-025   9.99999999999999929E-041   8.46262396131841605E-024   1.03736053557983801E-037   6.64478769325193299E-022   4.85140299446825565E-025   5.52111500222684594E-018   1.06158678666436685E-020   2.21537177467748654E-009   1.15564690040447531E-020   4.67585677588820537E-027   2.18043851279333069E-015   9.99999999999999929E-041   9.99999999999999929E-041   2.06778348474415175E-021   6.09583700781117632E-031   1.23296069401104085E-021   8.13472180131821348E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.75000000000000000E+000   7.32481679294416654E-001   1.95116525637824922E+019   2.71906400000000019E+002   1.00000000000000000E+005   1.23584781835484228E-010   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.08184175645044246E-025   9.99999999999999929E-041   1.00644709872994593E-040   9.27771448874125640E-019   5.54500131926865394E-006   1.74363928199490958E-003   1.86922668435933428E-014   6.95837965303956088E-015   9.99947265077521510E-004   2.21505135901930089E-007   5.00001554224782738E-003   4.09590977393349123E-020   2.54117412258879643E-010   9.99999999999999929E-041   9.99999999999999929E-041   1.06849248455794958E-028   2.13362498139562913E-017   7.11615775779212204E-006   1.18425246238338175E-021   7.40007338284258270E-027   1.16239641953956335E-038   9.99999999999999929E-041   9.70403385894769508E-012   5.40585848137489413E-017   3.67309254746813222E-015   2.39866847818505572E-010   4.67999617427142935E-036   9.99999999999999929E-041   6.64858196748001529E-016   6.48144601380519261E-038   1.22273822496694017E-015   1.59676041714643719E-033   2.86346263885848872E-028   3.54023633023778386E-021   1.61733451475237350E-019   9.99999999999999929E-041   1.59015524800053662E-038   2.53996990353895247E-024   9.41521515959621011E-020   8.73940948021032629E-017   1.04541277170952547E-018   1.76978827261274762E-010   1.01832012982141417E-013   2.35970328325713322E-010   2.29196003741731526E-009   6.89472977337656309E-009   4.79578591098424333E-015   2.27806098117070988E-018   7.95294693953109836E-020   2.86113731812813826E-015   5.49665872817273598E-014   8.91062534375316969E-012   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   6.65529058131728414E-027   9.99999999999999929E-041   1.31707457046294916E-017   1.91845905912363173E-014   3.26492303340168749E-021   1.74351274183987945E-020   3.58445568844133510E-036   1.42787290332997190E-031   6.66005712366092073E-040   9.99999999999999929E-041   9.99999999999999929E-041   2.09138492653005942E-035   3.44630974420584795E-033   1.93366997284080143E-020   1.00726773507925139E-018   1.01616272151673696E-032   6.84574548654141866E-033   2.51817303285556468E-030   4.14470190411000410E-014   5.32184373728459466E-016   1.49255487499104669E-013   2.80632923102462969E-026   7.20388009315458213E-025   9.99999999999999929E-041   1.21326126271154126E-023   1.15738364552790677E-037   8.09229464947143773E-022   3.80323839449654220E-025   5.52111326653742803E-018   8.62308230790363080E-021   1.71817169589153183E-009   1.43198178776591924E-020   3.25561453888112459E-027   2.19332021736159581E-015   9.99999999999999929E-041   9.99999999999999929E-041   2.00510951824411899E-021   4.38979399380604432E-031   1.23188059568656814E-021   8.16370620831339525E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   3.25000000000000000E+000   6.88927703218744192E-001   1.85732811545767035E+019   2.68659209999999973E+002   1.00000000000000000E+005   1.47180054182100524E-010   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.59061379836038979E-025   9.99999999999999929E-041   1.00644746974833339E-040   9.88193644290448953E-019   5.54478609746727643E-006   1.11425304782129960E-003   2.02201933412738758E-014   1.02772983075669844E-014   9.99935216255594351E-004   2.21346740162319346E-007   5.00001937668539519E-003   4.48903760049509575E-020   2.56855073385534639E-010   9.99999999999999929E-041   9.99999999999999929E-041   1.12850577248963749E-028   2.14374158298641387E-017   7.11225237484647465E-006   1.74124713981270947E-021   8.44473257953879024E-027   1.80182039568452264E-038   9.99999999999999929E-041   9.01314277927815600E-012   4.54843806503431134E-017   5.62184682297470949E-015   2.58187352442990618E-010   4.91949075298986409E-036   9.99999999999999929E-041   6.65742775734721716E-016   5.28530583461431892E-038   1.22902277916943132E-015   2.75849073338535533E-033   3.20235705765499573E-028   2.50088675501838328E-021   1.41636787093452883E-019   9.99999999999999929E-041   1.99938767604976735E-038   2.42401953747916163E-024   8.13435164295465856E-020   1.50726855256793784E-016   1.23462376915583514E-018   1.79237141507188575E-010   1.01819258200451231E-013   2.35986995674750853E-010   2.27254010871695846E-009   9.33127824478613286E-009   6.04270732900153049E-015   3.39636048314648819E-018   1.01955608086591165E-019   3.51334100802786768E-015   6.50510545198390888E-014   1.02103454072180089E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.29592105523612830E-027   9.99999999999999929E-041   1.32280176252728735E-017   1.88874825000721470E-014   4.07075396062929189E-021   1.74612180451394516E-020   3.57640994237559694E-036   9.57700021882830438E-032   6.66006723142092602E-040   9.99999999999999929E-041   9.99999999999999929E-041   2.68445703855479896E-035   3.12454615555974814E-033   1.49391196339074094E-020   9.94480253867535030E-019   1.03223694786827336E-032   9.85432365025296345E-033   2.07760310963653326E-030   7.55667500506396367E-014   6.08189215073545474E-016   1.72230055527834239E-013   1.90986629134644027E-026   7.08139553658513662E-025   9.99999999999999929E-041   1.72128642104087236E-023   1.26408758337750955E-037   9.71672274034684515E-022   2.86726909145559945E-025   5.52111127628410131E-018   6.54712875516970038E-021   1.26850785539521413E-009   1.70275115040603218E-020   2.13264336598064789E-027   2.20641239278740161E-015   9.99999999999999929E-041   9.99999999999999929E-041   1.87468058762992270E-021   2.96553073626295836E-031   1.23040898611346672E-021   8.19193721436704933E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   3.75000000000000000E+000   6.47481306248955724E-001   1.76694275917017682E+019   2.65412559999999985E+002   1.00000000000000000E+005   1.73220215435195435E-010   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.19232761518064317E-025   9.99999999999999929E-041   1.00644786200940890E-040   1.03328489932468586E-018   5.54446042307011837E-006   7.16964655605605667E-004   2.15591496612696465E-014   1.47690250666313653E-014   9.99922512358122169E-004   2.21075250257373045E-007   5.00002320609880049E-003   4.61519582743979052E-020   2.44685931600331571E-010   9.99999999999999929E-041   9.99999999999999929E-041   1.15536813521600306E-028   2.11973832270804571E-017   7.10842182624088746E-006   2.43651154284435562E-021   9.26135888605414219E-027   2.55431122578624716E-038   9.99999999999999929E-041   8.26832796080579335E-012   3.85714545710535552E-017   8.22800782972208485E-015   2.72598208757307083E-010   5.07548866885820726E-036   9.99999999999999929E-041   6.66494963479877758E-016   4.21928919306295697E-038   1.23568882027192744E-015   4.70014151425993610E-033   3.52504176434914537E-028   1.77522393655866167E-021   1.22689870374964570E-019   9.99999999999999929E-041   2.44985717608306773E-038   2.30253168829783779E-024   6.91084765776299827E-020   2.65659610527599426E-016   1.48296185219225249E-018   1.76978069171978742E-010   1.01806858744733649E-013   2.36006703916495812E-010   2.17434116301271707E-009   1.22921880524201449E-008   7.59524854877289765E-015   5.07721270932290643E-018   1.29642731517844869E-019   4.38462112444227735E-015   7.56462196880772640E-014   1.12989782709684378E-011   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.70805990667710820E-027   9.99999999999999929E-041   1.32973183429159618E-017   1.85098772332220580E-014   5.12171211385391177E-021   1.68646448518211419E-020   3.56774133520133615E-036   5.99161077062682600E-032   6.66007814804323756E-040   9.99999999999999929E-041   9.99999999999999929E-041   3.35737284137913294E-035   2.74619347381398319E-033   1.13709359034129611E-020   8.73620876113867297E-019   1.01571606473254658E-032   1.37525776358685939E-032   1.67270441069583442E-030   1.31096777343426200E-013   6.49041179660173785E-016   1.94321046109757487E-013   1.23465403784444624E-026   6.95244757173081496E-025   9.99999999999999929E-041   2.42280855647494531E-023   1.35630288809972187E-037   1.15305264482529796E-021   2.09361885977456905E-025   5.52110908162013535E-018   4.70088009751090263E-021   8.97201987798978514E-010   1.95832091995130664E-020   1.32281306934212597E-027   2.21962769104285968E-015   9.99999999999999929E-041   9.99999999999999929E-041   1.69594509493428347E-021   1.89189250595735578E-031   1.22869614732887539E-021   8.21897088083947377E-036   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
